date,dealer_id,bays_express,bay_capacity_hours,express_lane_ros,utilization,ro_per_bay_hour
2025-08-18,D073,3,144,151,0.5738365909078907,1.0486
2025-08-25,D073,3,144,124,0.6679245568202415,0.8611
2025-09-01,D073,3,144,111,0.6546300899471171,0.7708
2025-03-10,D074,2,96,128,0.5936383822046748,1.3333
2025-03-17,D074,2,96,142,0.5152786400234298,1.4792
2025-03-24,D074,2,96,155,0.5806556567532549,1.6146
2025-03-31,D074,2,96,146,0.5536028994360445,1.5208
2025-04-07,D074,2,96,150,0.655850432960125,1.5625
2025-04-14,D074,2,96,143,0.6530821126201031,1.4896
2025-04-21,D074,2,96,164,0.5752663545489675,1.7083
2025-04-28,D074,2,96,143,0.6871662750708153,1.4896
2025-05-05,D074,2,96,137,0.6392938043483842,1.4271
2025-05-12,D074,2,96,139,0.6512078814485172,1.4479
2025-05-19,D074,2,96,135,0.6135105249359978,1.4062
2025-05-26,D074,2,96,143,0.5950675488492864,1.4896
2025-06-02,D074,2,96,141,0.6206906131116896,1.4688
2025-06-09,D074,2,96,163,0.5183409006166493,1.6979
2025-06-16,D074,2,96,144,0.5580104534216194,1.5
2025-06-23,D074,2,96,125,0.5028594424475307,1.3021
2025-06-30,D074,2,96,133,0.5481846662111575,1.3854
2025-07-07,D074,2,96,110,0.6827163434173182,1.1458
2025-07-14,D074,2,96,133,0.5706474022932987,1.3854
2025-07-21,D074,2,96,153,0.5646719730803964,1.5938
2025-07-28,D074,2,96,147,0.6135173772343895,1.5312
2025-08-04,D074,2,96,130,0.480007620712401,1.3542
2025-08-11,D074,2,96,131,0.5999957293960511,1.3646
2025-08-18,D074,2,96,144,0.5308289885545152,1.5
2025-08-25,D074,2,96,148,0.5505488546105436,1.5417
2025-09-01,D074,2,96,135,0.5968242122308758,1.4062
2025-03-10,D075,2,96,134,0.5021893687229131,1.3958
2025-03-17,D075,2,96,126,0.5385990253517651,1.3125
2025-03-24,D075,2,96,135,0.6098153794664743,1.4062
2025-03-31,D075,2,96,138,0.5360681994304707,1.4375
2025-04-07,D075,2,96,168,0.6019192408498293,1.75
2025-04-14,D075,2,96,143,0.5820443820626248,1.4896
2025-04-21,D075,2,96,151,0.53042428584952,1.5729
2025-04-28,D075,2,96,139,0.5549670219721141,1.4479
2025-05-05,D075,2,96,151,0.7028458862260771,1.5729
2025-05-12,D075,2,96,131,0.6030395436666895,1.3646
2025-05-19,D075,2,96,118,0.6221565901233603,1.2292
2025-05-26,D075,2,96,137,0.6216658791611174,1.4271
2025-06-02,D075,2,96,118,0.551983173420339,1.2292
2025-06-09,D075,2,96,170,0.5875713586436256,1.7708
2025-06-16,D075,2,96,117,0.6208714318391774,1.2188
2025-06-23,D075,2,96,139,0.6166775648448599,1.4479
2025-06-30,D075,2,96,125,0.6543241114628646,1.3021
2025-07-07,D075,2,96,116,0.615089454717179,1.2083
2025-07-14,D075,2,96,139,0.5670156186297501,1.4479
2025-07-21,D075,2,96,114,0.613144714956874,1.1875
2025-07-28,D075,2,96,134,0.5769186981300167,1.3958
2025-08-04,D075,2,96,151,0.6494729872963524,1.5729
2025-08-11,D075,2,96,149,0.5961137787361903,1.5521
2025-08-18,D075,2,96,173,0.5675860162791763,1.8021
2025-08-25,D075,2,96,105,0.5564345453328285,1.0938
2025-09-01,D075,2,96,141,0.6244197971296365,1.4688
2025-03-10,D076,3,144,160,0.7561464363618331,1.1111
2025-03-17,D076,3,144,179,0.767390470564568,1.2431
2025-03-24,D076,3,144,182,0.7638074318273522,1.2639
2025-03-31,D076,3,144,219,0.6958070286713414,1.5208
2025-04-07,D076,3,144,181,0.6343451963397067,1.2569
2025-04-14,D076,3,144,185,0.7538183812968621,1.2847
2025-04-21,D076,3,144,157,0.5927843519049576,1.0903
2025-04-28,D076,3,144,184,0.645185695724062,1.2778
2025-05-05,D076,3,144,177,0.6362198406247715,1.2292
2025-05-12,D076,3,144,193,0.7852796200007928,1.3403
2025-05-19,D076,3,144,204,0.6984361144785116,1.4167
2025-05-26,D076,3,144,182,0.7577950434934714,1.2639
2025-06-02,D076,3,144,184,0.8259032966755853,1.2778
2025-06-09,D076,3,144,183,0.6902342952142201,1.2708
2025-06-16,D076,3,144,206,0.6988882142922804,1.4306
2025-06-23,D076,3,144,163,0.7391418097060535,1.1319
2025-06-30,D076,3,144,185,0.6824318365701014,1.2847
2025-07-07,D076,3,144,171,0.691445873931548,1.1875
2025-07-14,D076,3,144,183,0.6321648637045988,1.2708
2025-07-21,D076,3,144,145,0.6184207279059499,1.0069
2025-07-28,D076,3,144,171,0.612380690120948,1.1875
2025-08-04,D076,3,144,173,0.7127982794192709,1.2014
2025-08-11,D076,3,144,183,0.710573268537269,1.2708
2025-08-18,D076,3,144,197,0.7156099361437481,1.3681
2025-08-25,D076,3,144,169,0.735538760985944,1.1736
2025-09-01,D076,3,144,168,0.6209780862484059,1.1667
2025-03-10,D077,2,96,90,0.5067601868277913,0.9375
2025-03-17,D077,2,96,87,0.5033183074820581,0.9062
2025-03-24,D077,2,96,108,0.4205827912676253,1.125
2025-03-31,D077,2,96,87,0.474752415689045,0.9062
2025-04-07,D077,2,96,101,0.44037475285978844,1.0521
2025-04-14,D077,2,96,92,0.498792073931019,0.9583
2025-04-21,D077,2,96,109,0.41597788525026325,1.1354
2025-04-28,D077,2,96,93,0.5006670883785198,0.9688
2025-05-05,D077,2,96,82,0.4946354187998793,0.8542
2025-05-12,D077,2,96,99,0.4623972251148152,1.0312
2025-05-19,D077,2,96,96,0.4900129622819345,1.0
2025-05-26,D077,2,96,94,0.5623587778970894,0.9792
2025-06-02,D077,2,96,77,0.3820115304491006,0.8021
2025-06-09,D077,2,96,92,0.47944500151167807,0.9583
2025-06-16,D077,2,96,87,0.44302574150747753,0.9062
2025-06-23,D077,2,96,90,0.4366405696175357,0.9375
2025-06-30,D077,2,96,83,0.4394557782032012,0.8646
2025-07-07,D077,2,96,98,0.381175813849414,1.0208
2025-07-14,D077,2,96,103,0.4564709898954186,1.0729
2025-07-21,D077,2,96,76,0.41473273835960206,0.7917
2025-07-28,D077,2,96,84,0.4732364352013142,0.875
2025-08-04,D077,2,96,83,0.48314465653209704,0.8646
2025-08-11,D077,2,96,96,0.4303053626754831,1.0
2025-08-18,D077,2,96,93,0.42826813566691346,0.9688
2025-08-25,D077,2,96,88,0.47837251255421265,0.9167
2025-09-01,D077,2,96,89,0.474788596143038,0.9271
2025-03-10,D078,4,192,80,0.47064740281641815,0.4167
2025-03-17,D078,4,192,78,0.501638812896032,0.4062
2025-03-24,D078,4,192,71,0.4315985872180919,0.3698
2025-03-31,D078,4,192,100,0.5300374516847769,0.5208
2025-04-07,D078,4,192,96,0.5135831827118587,0.5
2025-04-14,D078,4,192,95,0.43403918080635556,0.4948
2025-04-21,D078,4,192,94,0.4124749687770862,0.4896
2025-04-28,D078,4,192,103,0.4372085739443062,0.5365
2025-05-05,D078,4,192,107,0.47747063195503214,0.5573
2025-05-12,D078,4,192,84,0.5254220997124084,0.4375
2025-05-19,D078,4,192,95,0.41949085826137533,0.4948
2025-05-26,D078,4,192,102,0.45539769013154235,0.5312
2025-06-02,D078,4,192,81,0.4423789858018195,0.4219
2025-06-09,D078,4,192,100,0.48900806231366056,0.5208
2025-06-16,D078,4,192,92,0.5112221858517676,0.4792
2025-06-23,D078,4,192,89,0.4227149285744736,0.4635
2025-06-30,D078,4,192,96,0.4800509501634582,0.5
2025-07-07,D078,4,192,86,0.49041215228647206,0.4479
2025-07-14,D078,4,192,110,0.4056480823856473,0.5729
2025-07-21,D078,4,192,85,0.4752809667252733,0.4427
2025-07-28,D078,4,192,96,0.4781173702433645,0.5
2025-08-04,D078,4,192,81,0.4149597473486604,0.4219
2025-08-11,D078,4,192,66,0.37875929846985984,0.3438
2025-08-18,D078,4,192,102,0.4513937795721006,0.5312
2025-08-25,D078,4,192,71,0.5250631973144445,0.3698
2025-09-01,D078,4,192,77,0.5308573512131053,0.401
2025-03-10,D079,2,96,75,0.39117206589979076,0.7812
2025-03-17,D079,2,96,111,0.44699852490593434,1.1562
2025-03-24,D079,2,96,99,0.4766909987750624,1.0312
2025-03-31,D079,2,96,70,0.4782254722773869,0.7292
2025-04-07,D079,2,96,94,0.3680555918440296,0.9792
2025-04-14,D079,2,96,67,0.341627492510241,0.6979
2025-04-21,D079,2,96,93,0.4667325963101237,0.9688
2025-04-28,D079,2,96,79,0.4792878150149103,0.8229
2025-05-05,D079,2,96,77,0.3986654281406223,0.8021
2025-05-12,D079,2,96,91,0.4922013921585239,0.9479
2025-05-19,D079,2,96,84,0.46047662426691605,0.875
2025-05-26,D079,2,96,85,0.48696522940521336,0.8854
2025-06-02,D079,2,96,87,0.4330918838822659,0.9062
2025-06-09,D079,2,96,78,0.4500947960421915,0.8125
2025-06-16,D079,2,96,104,0.5086873976026355,1.0833
2025-06-23,D079,2,96,86,0.4907821223317572,0.8958
2025-06-30,D079,2,96,87,0.47742439181564966,0.9062
2025-07-07,D079,2,96,98,0.4047413647298485,1.0208
2025-07-14,D079,2,96,89,0.5595832620679351,0.9271
2025-07-21,D079,2,96,71,0.48359331400095823,0.7396
2025-07-28,D079,2,96,82,0.38814618930711475,0.8542
2025-08-04,D079,2,96,104,0.48481812811666153,1.0833
2025-08-11,D079,2,96,108,0.4594091005985064,1.125
2025-08-18,D079,2,96,82,0.40305472530948994,0.8542
2025-08-25,D079,2,96,105,0.4344896743924183,1.0938
2025-09-01,D079,2,96,83,0.4183936405168384,0.8646
2025-03-10,D080,5,240,81,0.4508388064074116,0.3375
2025-03-17,D080,5,240,88,0.3742543886874055,0.3667
2025-03-24,D080,5,240,75,0.40479039470431116,0.3125
2025-03-31,D080,5,240,97,0.41009852385002643,0.4042
2025-04-07,D080,5,240,100,0.41693171843996657,0.4167
2025-04-14,D080,5,240,82,0.4081842489915077,0.3417
2025-04-21,D080,5,240,92,0.47305021488873117,0.3833
2025-04-28,D080,5,240,82,0.4868674619978163,0.3417
2025-05-05,D080,5,240,95,0.4162149899459456,0.3958
2025-05-12,D080,5,240,80,0.46549073296036336,0.3333
2025-05-19,D080,5,240,94,0.4347474001716448,0.3917
2025-05-26,D080,5,240,75,0.5498600326948094,0.3125
2025-06-02,D080,5,240,89,0.4696169680777674,0.3708
2025-06-09,D080,5,240,96,0.41593053997306156,0.4
2025-06-16,D080,5,240,75,0.35817615950358644,0.3125
2025-06-23,D080,5,240,85,0.404745441372476,0.3542
2025-06-30,D080,5,240,83,0.524740970116212,0.3458
2025-07-07,D080,5,240,103,0.37211507520700177,0.4292
2025-07-14,D080,5,240,85,0.44161042878084344,0.3542
2025-07-21,D080,5,240,89,0.41939946267735384,0.3708
2025-07-28,D080,5,240,73,0.5043083772377048,0.3042
2025-08-04,D080,5,240,79,0.40094318831603365,0.3292
2025-08-11,D080,5,240,76,0.4631165417433315,0.3167
2025-08-18,D080,5,240,81,0.4314337945980779,0.3375
2025-08-25,D080,5,240,96,0.5084131939289293,0.4
2025-09-01,D080,5,240,93,0.4717427110786585,0.3875
2025-03-10,D081,3,144,81,0.3565850295333128,0.5625
2025-03-17,D081,3,144,75,0.3889422100189134,0.5208
2025-03-24,D081,3,144,83,0.40678464765073263,0.5764
2025-03-31,D081,3,144,86,0.35174382011152117,0.5972
2025-04-07,D081,3,144,77,0.38541282667676247,0.5347
2025-04-14,D081,3,144,81,0.3626235226628616,0.5625
2025-04-21,D081,3,144,75,0.4507515310710914,0.5208
2025-04-28,D081,3,144,67,0.4362873337663573,0.4653
2025-05-05,D081,3,144,74,0.3395121246276588,0.5139
2025-05-12,D081,3,144,75,0.4705423636714913,0.5208
2025-05-19,D081,3,144,73,0.31769725972277696,0.5069
2025-05-26,D081,3,144,83,0.3950047868448127,0.5764
2025-06-02,D081,3,144,78,0.42668101267692277,0.5417
2025-06-09,D081,3,144,87,0.3687274793699986,0.6042
2025-06-16,D081,3,144,83,0.4111584594292059,0.5764
2025-06-23,D081,3,144,80,0.4448665288838109,0.5556
2025-06-30,D081,3,144,83,0.378128597624895,0.5764
2025-07-07,D081,3,144,74,0.4407689284979829,0.5139
2025-07-14,D081,3,144,72,0.4702992369443421,0.5
2025-07-21,D081,3,144,82,0.38046121811777256,0.5694
2025-07-28,D081,3,144,75,0.4417598160233094,0.5208
2025-08-04,D081,3,144,79,0.3875133000678704,0.5486
2025-08-11,D081,3,144,84,0.3620471923313007,0.5833
2025-08-18,D081,3,144,91,0.3757938898216856,0.6319
2025-08-25,D081,3,144,59,0.44275750549451787,0.4097
2025-09-01,D081,3,144,67,0.34744501871712685,0.4653
2025-03-10,D082,4,192,82,0.30489040614763085,0.4271
2025-03-17,D082,4,192,77,0.49479329327182126,0.401
2025-03-24,D082,4,192,81,0.471670709702227,0.4219
2025-03-31,D082,4,192,70,0.43067766639498195,0.3646
2025-04-07,D082,4,192,81,0.34133837756149565,0.4219
2025-04-14,D082,4,192,68,0.44804011560847834,0.3542
2025-04-21,D082,4,192,82,0.5192823473004722,0.4271
2025-04-28,D082,4,192,90,0.4082282603581743,0.4688
2025-05-05,D082,4,192,91,0.43229569782885996,0.474
2025-05-12,D082,4,192,69,0.4020454621120507,0.3594
2025-05-19,D082,4,192,81,0.42116975860222367,0.4219
2025-05-26,D082,4,192,72,0.41249776898992335,0.375
2025-06-02,D082,4,192,105,0.42535107146130063,0.5469
2025-06-09,D082,4,192,69,0.3564484827290947,0.3594
2025-06-16,D082,4,192,75,0.37102703844880786,0.3906
2025-06-23,D082,4,192,87,0.39976190827098906,0.4531
2025-06-30,D082,4,192,78,0.3832203775451679,0.4062
2025-07-07,D082,4,192,85,0.4076726596261482,0.4427
2025-07-14,D082,4,192,70,0.42167691147796926,0.3646
2025-07-21,D082,4,192,98,0.392001600262794,0.5104
2025-07-28,D082,4,192,79,0.44018158437299354,0.4115
2025-08-04,D082,4,192,72,0.36827607920722855,0.375
2025-08-11,D082,4,192,72,0.5039074611106239,0.375
2025-08-18,D082,4,192,67,0.49488364589432987,0.349
2025-08-25,D082,4,192,99,0.48150974697350557,0.5156
2025-09-01,D082,4,192,92,0.4365626306743812,0.4792
2025-03-10,D083,2,96,90,0.5260688245156795,0.9375
2025-03-17,D083,2,96,99,0.43684201989003707,1.0312
2025-03-24,D083,2,96,109,0.4398705123793624,1.1354
2025-03-31,D083,2,96,80,0.49024920322285,0.8333
2025-04-07,D083,2,96,90,0.4133575008680113,0.9375
2025-04-14,D083,2,96,78,0.40565752741585376,0.8125
2025-04-21,D083,2,96,93,0.39988391422473557,0.9688
2025-04-28,D083,2,96,94,0.41537062666633207,0.9792
2025-05-05,D083,2,96,85,0.4466455934965399,0.8854
2025-05-12,D083,2,96,104,0.4052580375962579,1.0833
2025-05-19,D083,2,96,100,0.4515613234845703,1.0417
2025-05-26,D083,2,96,77,0.47939153594705786,0.8021
2025-06-02,D083,2,96,91,0.4474951944910332,0.9479
2025-06-09,D083,2,96,90,0.44623900769485714,0.9375
2025-06-16,D083,2,96,75,0.5284242389429552,0.7812
2025-06-23,D083,2,96,85,0.49578311355138743,0.8854
2025-06-30,D083,2,96,90,0.5374931290956426,0.9375
2025-07-07,D083,2,96,100,0.5172993955193964,1.0417
2025-07-14,D083,2,96,81,0.4714590840920437,0.8438
2025-07-21,D083,2,96,89,0.35255633805897163,0.9271
2025-07-28,D083,2,96,107,0.5315331394081818,1.1146
2025-08-04,D083,2,96,90,0.5297920484181187,0.9375
2025-08-11,D083,2,96,76,0.4651549982160628,0.7917
2025-08-18,D083,2,96,89,0.45061680865124565,0.9271
2025-08-25,D083,2,96,84,0.46647628766835175,0.875
2025-09-01,D083,2,96,80,0.4636220959729897,0.8333
2025-03-10,D084,4,192,82,0.45990356528620013,0.4271
2025-03-17,D084,4,192,86,0.4460141825294241,0.4479
2025-03-24,D084,4,192,67,0.40378031674047415,0.349
2025-03-31,D084,4,192,87,0.3861467161022576,0.4531
2025-04-07,D084,4,192,86,0.3981635870030871,0.4479
2025-04-14,D084,4,192,83,0.41122120623204966,0.4323
2025-04-21,D084,4,192,104,0.3993814495293153,0.5417
2025-04-28,D084,4,192,89,0.4396718675706931,0.4635
2025-05-05,D084,4,192,90,0.3713327860828652,0.4688
2025-05-12,D084,4,192,90,0.3581394881288633,0.4688
2025-05-19,D084,4,192,78,0.3895354351738317,0.4062
2025-05-26,D084,4,192,97,0.4043055587610365,0.5052
2025-06-02,D084,4,192,78,0.3503585397138029,0.4062
2025-06-09,D084,4,192,96,0.3252222932666875,0.5
2025-06-16,D084,4,192,88,0.41505224320625833,0.4583
2025-06-23,D084,4,192,78,0.3584570798469289,0.4062
2025-06-30,D084,4,192,83,0.3956168982962162,0.4323
2025-07-07,D084,4,192,91,0.31803971326567243,0.474
2025-07-14,D084,4,192,61,0.38458133224120894,0.3177
2025-07-21,D084,4,192,81,0.40537131689319145,0.4219
2025-07-28,D084,4,192,91,0.41357531585696206,0.474
2025-08-04,D084,4,192,89,0.3938540916998814,0.4635
2025-08-11,D084,4,192,91,0.349679910344845,0.474
2025-08-18,D084,4,192,75,0.3542649479356719,0.3906
2025-08-25,D084,4,192,83,0.4106759705648282,0.4323
2025-09-01,D084,4,192,82,0.38221054145453015,0.4271
2025-03-10,D085,3,144,174,0.7412382705643276,1.2083
2025-03-17,D085,3,144,127,0.7185075930760532,0.8819
2025-03-24,D085,3,144,161,0.6800918906272998,1.1181
2025-03-31,D085,3,144,180,0.6371932772196326,1.25
2025-04-07,D085,3,144,185,0.6699546925936157,1.2847
2025-04-14,D085,3,144,171,0.7452326670561,1.1875
2025-04-21,D085,3,144,140,0.7389769923889765,0.9722
2025-04-28,D085,3,144,154,0.7096351646316181,1.0694
2025-05-05,D085,3,144,164,0.646888891737643,1.1389
2025-05-12,D085,3,144,216,0.5892943892760751,1.5
2025-05-19,D085,3,144,151,0.6280965962907512,1.0486
2025-05-26,D085,3,144,185,0.7183482381181168,1.2847
2025-06-02,D085,3,144,185,0.6610345303118215,1.2847
2025-06-09,D085,3,144,198,0.6921103533018174,1.375
2025-06-16,D085,3,144,163,0.6257796053198842,1.1319
2025-06-23,D085,3,144,158,0.6223960862087584,1.0972
2025-06-30,D085,3,144,177,0.7058275482474704,1.2292
2025-07-07,D085,3,144,153,0.7735940563871749,1.0625
2025-07-14,D085,3,144,186,0.6652209806548414,1.2917
2025-07-21,D085,3,144,189,0.6478275455552723,1.3125
2025-07-28,D085,3,144,160,0.6675062951240769,1.1111
2025-08-04,D085,3,144,182,0.661274433552257,1.2639
2025-08-11,D085,3,144,171,0.8019299541659983,1.1875
2025-08-18,D085,3,144,211,0.7198381734659165,1.4653
2025-08-25,D085,3,144,203,0.7425605915252371,1.4097
2025-09-01,D085,3,144,185,0.6865788730876473,1.2847
2025-03-10,D086,3,144,161,0.6701852689369397,1.1181
2025-03-17,D086,3,144,138,0.7000440383014747,0.9583
2025-03-24,D086,3,144,170,0.6949742956538358,1.1806
2025-03-31,D086,3,144,160,0.6791534546866452,1.1111
2025-04-07,D086,3,144,198,0.732520609624197,1.375
2025-04-14,D086,3,144,206,0.7208028444397183,1.4306
2025-04-21,D086,3,144,189,0.5914112671726194,1.3125
2025-04-28,D086,3,144,194,0.6326167152019854,1.3472
2025-05-05,D086,3,144,187,0.6677418230392017,1.2986
2025-05-12,D086,3,144,180,0.6989185752940572,1.25
2025-05-19,D086,3,144,203,0.6934347598417702,1.4097
2025-05-26,D086,3,144,194,0.7128898216886822,1.3472
2025-06-02,D086,3,144,196,0.6771975704338518,1.3611
2025-06-09,D086,3,144,151,0.6121859803239236,1.0486
2025-06-16,D086,3,144,152,0.7327172280994476,1.0556
2025-06-23,D086,3,144,194,0.6802720740757003,1.3472
2025-06-30,D086,3,144,187,0.6104030583665002,1.2986
2025-07-07,D086,3,144,197,0.6330326441840127,1.3681
2025-07-14,D086,3,144,111,0.6296033422890294,0.7708
2025-07-21,D086,3,144,156,0.6699055831737984,1.0833
2025-07-28,D086,3,144,198,0.7663884248982255,1.375
2025-08-04,D086,3,144,164,0.7105952771965213,1.1389
2025-08-11,D086,3,144,162,0.6393287464338545,1.125
2025-08-18,D086,3,144,175,0.6996839860598446,1.2153
2025-08-25,D086,3,144,132,0.7268066389926552,0.9167
2025-09-01,D086,3,144,149,0.7194451228750577,1.0347
2025-03-10,D087,2,96,154,0.7060313093733132,1.6042
2025-03-17,D087,2,96,210,0.8103243134176452,2.1875
2025-03-24,D087,2,96,155,0.7715876446938675,1.6146
2025-03-31,D087,2,96,190,0.7137409083416005,1.9792
2025-04-07,D087,2,96,184,0.6547060099309097,1.9167
2025-04-14,D087,2,96,210,0.7393081435278578,2.1875
2025-04-21,D087,2,96,215,0.6634002403725898,2.2396
2025-04-28,D087,2,96,191,0.7291185476636413,1.9896
2025-05-05,D087,2,96,169,0.7117118750173456,1.7604
2025-05-12,D087,2,96,170,0.6501642897418618,1.7708
2025-05-19,D087,2,96,129,0.6947906159072592,1.3438
2025-05-26,D087,2,96,181,0.7668112848470725,1.8854
2025-06-02,D087,2,96,152,0.6756345837263932,1.5833
2025-06-09,D087,2,96,159,0.7125816094943386,1.6562
2025-06-16,D087,2,96,187,0.6616946244230659,1.9479
2025-06-23,D087,2,96,199,0.6555235326425757,2.0729
2025-06-30,D087,2,96,181,0.7092562886130578,1.8854
2025-07-07,D087,2,96,169,0.6878957612736853,1.7604
2025-07-14,D087,2,96,136,0.6855173623441712,1.4167
2025-07-21,D087,2,96,165,0.7184969728140481,1.7188
2025-07-28,D087,2,96,166,0.785268619756694,1.7292
2025-08-04,D087,2,96,179,0.7386476883913404,1.8646
2025-08-11,D087,2,96,172,0.7826651012048839,1.7917
2025-08-18,D087,2,96,165,0.7351239563526573,1.7188
2025-08-25,D087,2,96,144,0.6776219313111325,1.5
2025-09-01,D087,2,96,146,0.6590929260192784,1.5208
2025-03-10,D088,3,144,193,0.7102107758073134,1.3403
2025-03-17,D088,3,144,189,0.6420498582486622,1.3125
2025-03-24,D088,3,144,245,0.7608980947822479,1.7014
2025-03-31,D088,3,144,164,0.6673905163958426,1.1389
2025-04-07,D088,3,144,125,0.7655693582373858,0.8681
2025-04-14,D088,3,144,174,0.6826489447103127,1.2083
2025-04-21,D088,3,144,193,0.7224387425257285,1.3403
2025-04-28,D088,3,144,175,0.7240406556607916,1.2153
2025-05-05,D088,3,144,180,0.7481837176273481,1.25
2025-05-12,D088,3,144,199,0.6299112192139302,1.3819
2025-05-19,D088,3,144,200,0.7751427313186011,1.3889
2025-05-26,D088,3,144,175,0.6825401884146355,1.2153
2025-06-02,D088,3,144,203,0.6679328669002087,1.4097
2025-06-09,D088,3,144,189,0.7448342832692368,1.3125
2025-06-16,D088,3,144,191,0.6798705983078902,1.3264
2025-06-23,D088,3,144,183,0.7162295202659573,1.2708
2025-06-30,D088,3,144,181,0.6615920543520096,1.2569
2025-07-07,D088,3,144,164,0.6916162344913493,1.1389
2025-07-14,D088,3,144,173,0.6427723226586203,1.2014
2025-07-21,D088,3,144,213,0.6827138974087248,1.4792
2025-07-28,D088,3,144,150,0.7549637609946132,1.0417
2025-08-04,D088,3,144,164,0.6044117325058399,1.1389
2025-08-11,D088,3,144,202,0.7949426597201104,1.4028
2025-08-18,D088,3,144,175,0.6856448563108234,1.2153
2025-08-25,D088,3,144,207,0.6336799087222217,1.4375
2025-09-01,D088,3,144,149,0.6912581163250942,1.0347
2025-03-10,D089,4,192,177,0.7181181590976161,0.9219
2025-03-17,D089,4,192,197,0.7347624081452323,1.026
2025-03-24,D089,4,192,163,0.7082880846566056,0.849
2025-03-31,D089,4,192,152,0.644645048116877,0.7917
2025-04-07,D089,4,192,209,0.6975229448015109,1.0885
2025-04-14,D089,4,192,179,0.6993223473017832,0.9323
2025-04-21,D089,4,192,201,0.7694276270022916,1.0469
2025-04-28,D089,4,192,169,0.6320693340409229,0.8802
2025-05-05,D089,4,192,150,0.6480380872542197,0.7812
2025-05-12,D089,4,192,160,0.6446223656704831,0.8333
2025-05-19,D089,4,192,139,0.6595260626280088,0.724
2025-05-26,D089,4,192,192,0.7704367533836003,1.0
2025-06-02,D089,4,192,212,0.6412905187251065,1.1042
2025-06-09,D089,4,192,200,0.7456053175548799,1.0417
2025-06-16,D089,4,192,172,0.7399487113727756,0.8958
2025-06-23,D089,4,192,187,0.6645816057124123,0.974
2025-06-30,D089,4,192,170,0.6994322612685887,0.8854
